#Population	GBE_ID	PRS_model	phe_type	features	R_or_AUC
african	Creatinine_adjstatins	snpnet	qt	Genotype_and_covariates	3.877020e-01
african	Creatinine_adjstatins	snpnet	qt	Genotype_only	4.342640e-02
african	Cystatin_C	snpnet	qt	Covariates_only	1.667130e-01
african	Cystatin_C	snpnet	qt	Genotype_and_covariates	1.740464e-01
african	Cystatin_C	snpnet	qt	Genotype_only	5.633704e-02
african	Cystatin_C_adjstatins	snpnet	qt	Covariates_only	1.575984e-01
african	Cystatin_C_adjstatins	snpnet	qt	Genotype_and_covariates	1.657784e-01
african	Cystatin_C_adjstatins	snpnet	qt	Genotype_only	5.683445e-02
african	C_reactive_protein	snpnet	qt	Covariates_only	7.220619e-02
african	C_reactive_protein	snpnet	qt	Genotype_and_covariates	1.064283e-01
african	C_reactive_protein	snpnet	qt	Genotype_only	7.765630e-02
african	C_reactive_protein_adjstatins	snpnet	qt	Covariates_only	6.622440e-02
african	C_reactive_protein_adjstatins	snpnet	qt	Genotype_and_covariates	1.006742e-01
african	C_reactive_protein_adjstatins	snpnet	qt	Genotype_only	7.604277e-02
african	Direct_bilirubin	snpnet	qt	Covariates_only	2.421699e-01
african	Direct_bilirubin	snpnet	qt	Genotype_and_covariates	4.009624e-01
african	Direct_bilirubin	snpnet	qt	Genotype_only	3.217365e-01
african	Direct_bilirubin_adjstatins	snpnet	qt	Covariates_only	2.359317e-01
african	Direct_bilirubin_adjstatins	snpnet	qt	Genotype_and_covariates	3.969602e-01
african	Direct_bilirubin_adjstatins	snpnet	qt	Genotype_only	3.215662e-01
african	Fasting_glucose	snpnet	qt	Covariates_only	3.545573e-02
african	Fasting_glucose	snpnet	qt	Genotype_and_covariates	3.345138e-02
african	Fasting_glucose	snpnet	qt	Genotype_only	1.605787e-02
african	Gamma_glutamyltransferase_adjstatins	snpnet	qt	Covariates_only	1.949075e-01
african	Gamma_glutamyltransferase_adjstatins	snpnet	qt	Genotype_and_covariates	2.151500e-01
african	Gamma_glutamyltransferase_adjstatins	snpnet	qt	Genotype_only	9.076772e-02
african	Glucose	snpnet	qt	Covariates_only	3.774667e-01
african	Glucose	snpnet	qt	Genotype_and_covariates	3.564277e-01
african	Glucose	snpnet	qt	Genotype_only	2.315863e-02
african	Glycated_haemoglobin_HbA1c	snpnet	qt	Covariates_only	6.650478e-02
african	Glycated_haemoglobin_HbA1c	snpnet	qt	Genotype_and_covariates	6.005380e-02
african	Glycated_haemoglobin_HbA1c	snpnet	qt	Genotype_only	1.028857e-02
african	Glycated_haemoglobin_HbA1c_adjstatins	snpnet	qt	Covariates_only	6.108659e-02
african	Glycated_haemoglobin_HbA1c_adjstatins	snpnet	qt	Genotype_and_covariates	5.633846e-02
african	Glycated_haemoglobin_HbA1c_adjstatins	snpnet	qt	Genotype_only	1.234373e-02
african	HDL_cholesterol	snpnet	qt	Covariates_only	4.896732e-02
african	HDL_cholesterol	snpnet	qt	Genotype_and_covariates	5.581969e-02
african	HDL_cholesterol	snpnet	qt	Genotype_only	2.698994e-02
african	HDL_cholesterol_adjstatins	snpnet	qt	Covariates_only	4.867256e-02
african	HDL_cholesterol_adjstatins	snpnet	qt	Genotype_and_covariates	5.619785e-02
african	HDL_cholesterol_adjstatins	snpnet	qt	Genotype_only	2.794578e-02
african	IGF_1	snpnet	qt	Covariates_only	2.012508e-01
african	IGF_1	snpnet	qt	Genotype_and_covariates	2.671376e-01
african	IGF_1	snpnet	qt	Genotype_only	1.742966e-01
african	IGF_1_adjstatins	snpnet	qt	Covariates_only	2.013655e-01
african	IGF_1_adjstatins	snpnet	qt	Genotype_and_covariates	2.671509e-01
african	IGF_1_adjstatins	snpnet	qt	Genotype_only	1.741898e-01
african	LDL_direct	snpnet	qt	Covariates_only	1.195365e-01
african	LDL_direct	snpnet	qt	Genotype_and_covariates	2.061984e-01
african	LDL_direct	snpnet	qt	Genotype_only	1.768100e-01
african	LDL_direct_adjstatins	snpnet	qt	Covariates_only	1.618256e-01
african	LDL_direct_adjstatins	snpnet	qt	Genotype_and_covariates	2.785683e-01
african	LDL_direct_adjstatins	snpnet	qt	Genotype_only	2.336891e-01
african	Non_albumin_protein	snpnet	qt	Covariates_only	2.132469e-01
african	Non_albumin_protein	snpnet	qt	Genotype_and_covariates	1.583166e-01
african	Non_albumin_protein	snpnet	qt	Genotype_only	5.232996e-02
african	Phosphate	snpnet	qt	Covariates_only	2.071883e-01
african	Phosphate	snpnet	qt	Genotype_and_covariates	1.793473e-01
african	Phosphate	snpnet	qt	Genotype_only	1.033248e-02
african	SHBG	snpnet	qt	Covariates_only	3.097281e-01
african	SHBG	snpnet	qt	Genotype_and_covariates	3.414520e-01
african	SHBG	snpnet	qt	Genotype_only	1.468401e-01
african	Sodium_in_urine	snpnet	qt	Covariates_only	1.958980e-01
african	Sodium_in_urine	snpnet	qt	Genotype_and_covariates	1.981426e-01
african	Sodium_in_urine	snpnet	qt	Genotype_only	2.564412e-02
african	Testosterone	snpnet	qt	Covariates_only	8.405405e-01
african	Testosterone	snpnet	qt	Genotype_and_covariates	8.421041e-01
african	Testosterone	snpnet	qt	Genotype_only	6.749019e-02
african	Testosterone_adjstatins	snpnet	qt	Covariates_only	8.394829e-01
african	Testosterone_adjstatins	snpnet	qt	Genotype_and_covariates	8.410355e-01
african	Testosterone_adjstatins	snpnet	qt	Genotype_only	6.756662e-02
african	Total_protein	snpnet	qt	Covariates_only	3.319429e-01
african	Total_protein	snpnet	qt	Genotype_and_covariates	2.663439e-01
african	Total_protein	snpnet	qt	Genotype_only	3.017638e-02
african	Total_protein_adjstatins	snpnet	qt	Covariates_only	3.232423e-01
african	Total_protein_adjstatins	snpnet	qt	Genotype_and_covariates	2.634342e-01
african	Total_protein_adjstatins	snpnet	qt	Genotype_only	3.038270e-02
african	Triglycerides	snpnet	qt	Covariates_only	2.325265e-01
african	Triglycerides	snpnet	qt	Genotype_and_covariates	2.462332e-01
african	Triglycerides	snpnet	qt	Genotype_only	1.032361e-01
african	Urate	snpnet	qt	Covariates_only	4.768176e-01
african	Urate	snpnet	qt	Genotype_and_covariates	5.191682e-01
african	Urate	snpnet	qt	Genotype_only	1.967625e-01
african	Urea	snpnet	qt	Covariates_only	3.105235e-01
african	Urea	snpnet	qt	Genotype_and_covariates	3.159333e-01
african	Urea	snpnet	qt	Genotype_only	7.930968e-02
african	Urea_adjstatins	snpnet	qt	Covariates_only	2.977624e-01
african	Urea_adjstatins	snpnet	qt	Genotype_and_covariates	3.036352e-01
african	Urea_adjstatins	snpnet	qt	Genotype_only	8.219920e-02
african	Vitamin_D	snpnet	qt	Covariates_only	1.964136e-01
african	Vitamin_D	snpnet	qt	Genotype_and_covariates	1.909231e-01
african	Vitamin_D	snpnet	qt	Genotype_only	3.042631e-02
african	Vitamin_D_adjstatins	snpnet	qt	Covariates_only	1.871406e-01
african	Vitamin_D_adjstatins	snpnet	qt	Genotype_and_covariates	1.843085e-01
african	Vitamin_D_adjstatins	snpnet	qt	Genotype_only	3.581844e-02
